,RF_Global,RF_Faixa1,RF_Faixa2,RF_Faixa3,OE_Global,OE_Faixa1,OE_Faixa2,OE_Faixa3
2019-06-08 09:00:00,3.0643010204424717,,3.072569550818054,,3.0682710524844077,,3.078310548926261,
2019-06-08 10:00:00,2.598955179562121,,2.6023077540266843,,2.590226167032311,,2.582742905748081,
2019-06-08 11:00:00,4.1178193881870975,,,4.17253041020605,4.16383803583059,,,4.161077632350248
2019-06-08 12:00:00,3.7162304190558757,,,3.7499322651352616,3.805226736361342,,,3.804354963469724
2019-06-08 13:00:00,3.2970823507903213,,3.3499270657647684,,3.3622084167576745,,3.398542021763198,
2019-06-08 14:00:00,1.181087022191514,1.1825599076204716,,,1.1460663996960665,1.1639958315171088,,
2019-06-08 15:00:00,0.9205255276430983,0.92712174449495,,,0.9151263592519657,0.923967318828925,,
2019-06-08 16:00:00,0.5415006932845247,0.5409507343898274,,,0.5376354065611288,0.533267462529569,,
2019-06-08 17:00:00,0.6374308330407471,0.6362467440687412,,,0.5994329040523657,0.5973547399187719,,
2019-06-09 04:00:00,0.433314508090428,0.4341162471645022,,,0.45622924016367683,0.44804431581597465,,
2019-06-09 05:00:00,0.7018907136797354,0.7010393069685776,,,0.6787348111275683,0.6772679565807734,,
2019-06-09 06:00:00,1.1929260019001358,1.1993096144537203,,,1.1403206990564776,1.1548457227038322,,
2019-06-09 07:00:00,1.0127317543701693,1.023277612540201,,,1.0049519210350977,1.0148621330370233,,
2019-06-09 08:00:00,3.1669014113013465,,3.1785579936711756,,3.1792091496258728,,3.1924975184392874,
2019-06-09 09:00:00,2.1874196268839983,,2.1863304893451576,,2.2211162647095493,,2.214974338012314,
2019-06-09 10:00:00,3.5169320642589885,,3.500685306120668,,3.5319924439080164,,3.59752605269527,
2019-06-09 11:00:00,2.247115982202427,,2.2309853826705743,,2.356595178103136,,2.3482639205708686,
2019-06-09 12:00:00,4.254343749760659,,,4.308723097009551,4.337594078049466,,,4.332936396491257
2019-06-09 13:00:00,1.746460871034061,1.7491565942119316,,,1.7225149290796649,1.7641718071288701,,
2019-06-09 14:00:00,2.222370072428611,,2.215266533035529,,2.2783477081389085,,2.2781337470363616,
2019-06-09 15:00:00,2.4806494614302252,,2.4782540223686316,,2.4211870485807485,,2.4195671308495785,
2019-06-09 16:00:00,2.0144252415245223,,2.001137241785594,,1.9849779869672919,,2.001758936485633,
2019-06-09 17:00:00,0.839638248557034,0.838355867396882,,,0.8104372078811951,0.8203579193018499,,
2019-06-09 18:00:00,0.4413372164621746,0.44337127694323564,,,0.4536318038803987,0.44834944655765036,,
2019-06-10 05:00:00,0.32248999159295494,0.3268361794301711,,,0.3627510330674633,0.3519751881167283,,
2019-06-10 06:00:00,0.9244448502020199,0.9305781949605364,,,0.9263971593145542,0.9343788784973849,,
2019-06-10 07:00:00,1.2196387958599786,1.2213423791721167,,,1.194361378450346,1.2159976303529203,,
2019-06-10 08:00:00,1.4496665989469895,1.4488819459716138,,,1.407834501972098,1.4406416420536237,,
2019-06-10 09:00:00,1.3256538067857138,1.329905011504784,,,1.2989931430289252,1.3287169273790997,,
2019-06-10 10:00:00,1.944908474254799,,1.9501218275852827,,1.8993172994645804,,1.9199206842752996,
2019-06-10 11:00:00,3.931106170461733,,,4.0224054546005705,4.142624873825898,,,4.134420055952589
2019-06-10 12:00:00,2.210361902183362,,2.2125768153673016,,2.1971782480185778,,2.2045541388457037,
2019-06-10 13:00:00,1.504595010185185,1.5099132620370372,,,1.476354411152843,1.5133800056936284,,
2019-06-10 14:00:00,1.9802577231764686,,1.984468316090942,,1.957486704128244,,1.9733131367423902,
2019-06-10 15:00:00,1.1493149613257776,1.1473010496388358,,,1.1163543003935708,1.1376274733122727,,
2019-06-10 16:00:00,0.9452546119835742,0.93294974570707,,,0.9375752953988562,0.9510696749439989,,
2019-06-10 17:00:00,0.8059186158534488,0.8109096344385395,,,0.7868378256030331,0.7941272058762707,,
2019-06-10 18:00:00,0.3620658533544304,0.3592924675937951,,,0.3865514272920893,0.3790948875934993,,
2019-06-11 05:00:00,0.47189901557599767,0.47821222914955747,,,0.4938962770073022,0.4884533620903223,,
2019-06-11 06:00:00,0.40673686688668964,0.40803378901642495,,,0.42484164945379516,0.41712639079096264,,
2019-06-11 07:00:00,1.6902536343273484,1.7066363482323235,,,1.6855399474329225,1.7210742790570766,,
2019-06-11 08:00:00,2.7310880676735514,,2.7253597067785917,,2.7580368519592247,,2.7609208119555686,
2019-06-11 09:00:00,3.926181104997401,,,3.9971655203684997,4.107054014440944,,,4.0978765912132395
2019-06-11 10:00:00,4.687177974402903,,,4.804674820710477,4.831582579222831,,,4.8216867383817155
2019-06-11 11:00:00,5.464615343063147,,,5.52984925852424,5.491862568688715,,,5.495088375001321
2019-06-11 12:00:00,4.689143329184807,,,4.701628236111114,4.7261522685175095,,,4.712992098199776
2019-06-11 13:00:00,3.055213404665681,,3.0524279545756934,,3.0427523373994116,,3.095364871768088,
2019-06-11 14:00:00,1.325314488338067,1.3226852753246277,,,1.3039124814547791,1.3423776553161404,,
2019-06-11 15:00:00,0.38477320028247647,0.38814162717356004,,,0.4020781286936698,0.39684648943065043,,
2019-06-11 16:00:00,0.9954253116161621,0.9942622169191924,,,0.9792853850641655,1.0001158747799535,,
2019-06-11 17:00:00,0.46295500111957266,0.4665379577771609,,,0.473154740033927,0.4718674021135137,,
2019-06-12 04:00:00,0.34603913774450695,0.3466593100442826,,,0.37309712572835235,0.36431559488575077,,
2019-06-12 05:00:00,0.4482232555208667,0.4554100341725149,,,0.4378822563509141,0.43112466235075747,,
2019-06-12 06:00:00,0.9844232741624327,0.9973097275988556,,,1.0147615312560578,1.0316177432668785,,
2019-06-12 07:00:00,2.2582786324307,,2.243353658767992,,2.248813812635519,,2.252330067247253,
2019-06-12 08:00:00,3.6794340274428863,,,3.6710596833333318,3.7001862044621716,,,3.6941529584797665
2019-06-12 09:00:00,2.4258438188091445,,2.4036370750065204,,2.4892112658036414,,2.4964232745234525,
2019-06-12 10:00:00,2.2070677916666672,,2.2244026069960414,,2.265704004445542,,2.272214297757295,
2019-06-12 11:00:00,1.4588992601853261,1.4588947753779298,,,1.4293172781054126,1.4669601044869625,,
2019-06-12 12:00:00,2.22492550545253,,2.2246528360428535,,2.2566029417955242,,2.2628170211332574,
2019-06-12 13:00:00,3.6673212094111394,,,3.666563994346284,3.731134192969103,,,3.7225181066803947
2019-06-12 14:00:00,2.6695818522794097,,2.666950451280062,,2.6627949004787945,,2.683982700985099,
2019-06-12 15:00:00,2.1737414699856843,,2.165858330253521,,2.172248987473238,,2.1907962618827574,
2019-06-12 16:00:00,1.5535756749263934,1.5605263060709391,,,1.496565875286292,1.5472715605917362,,
2019-06-12 17:00:00,0.7859669600673179,0.7920551539131107,,,0.767790135003212,0.7813844374370847,,
2019-06-13 04:00:00,0.6702075990553727,0.6702811798989656,,,0.622492400599403,0.6205317774541044,,
2019-06-13 05:00:00,0.6811919887345687,0.684599661999068,,,0.6631964579458351,0.6630839137286277,,
2019-06-13 06:00:00,1.204548727519767,1.2046434345892425,,,1.1584696120993214,1.178451206085714,,
2019-06-13 07:00:00,2.2830695025735017,,2.255701778190551,,2.305676572281447,,2.3038270552916007,
2019-06-13 08:00:00,2.892714196307727,,2.8697287669443416,,2.8956429433254596,,2.910307731063278,
2019-06-13 09:00:00,3.388057124584807,,3.4138706437991373,,3.4391317672285577,,3.529582576736528,
2019-06-13 10:00:00,4.186704436360239,,,4.190288148495787,4.218741266552506,,,4.208217497216231
2019-06-13 11:00:00,4.7782635250000025,,,4.787261182105354,4.791883224138608,,,4.784841515102655
2019-06-13 12:00:00,3.52797443552957,,,3.547953672556667,3.5286863039171417,,,3.5257889613097877
2019-06-13 13:00:00,4.803524109599366,,,4.80567920059888,4.800693452534358,,,4.794329979536122
2019-06-13 14:00:00,2.777426767191617,,2.8054116212446405,,2.8067082300687893,,2.8177695185077067,
2019-06-13 15:00:00,2.239275932099233,,2.236001274486143,,2.305921443450706,,2.311512168589794,
2019-06-13 16:00:00,0.9432731121826373,0.9226246234759767,,,0.939014025584895,0.954828385060187,,
2019-06-13 17:00:00,0.6938563495825076,0.6903648487988775,,,0.6487117235201214,0.6513620742657366,,
2019-06-14 04:00:00,0.3052582279356073,0.3066713004433855,,,0.3413584844424183,0.3317338532300787,,
2019-06-14 05:00:00,0.3790006472306891,0.37756286465416494,,,0.4101687197215013,0.4025489972515159,,
2019-06-14 06:00:00,0.8549709471460898,0.8572696759695134,,,0.8917069514862972,0.9030395910525835,,
2019-06-14 07:00:00,2.291246047222219,,2.294067302160725,,2.3482537609680847,,2.3499739386709315,
2019-06-14 08:00:00,3.6523308008487856,,,3.6488939725428726,3.6822207087934844,,,3.675992138251908
2019-06-14 09:00:00,4.632496447294765,,,4.692058791845713,4.70497081627182,,,4.693967245001815
2019-06-14 10:00:00,5.035610019010708,,,5.174971379906067,5.280053457688188,,,5.277287621320744
2019-06-14 11:00:00,5.570986779631946,,,5.651722803154655,5.626064510502398,,,5.632764867242545
2019-06-14 12:00:00,5.533546302589508,,,5.588811751272586,5.558802250521839,,,5.563943467628933
2019-06-14 13:00:00,5.148720542681451,,,5.159791141086312,5.134388142345006,,,5.130376420399876
2019-06-14 14:00:00,3.0512534525359745,,3.056918882360389,,3.0494387693591305,,3.0859556641089037,
2019-06-14 15:00:00,1.7913998684192465,1.7866440638851022,,,1.7179105920743847,1.7691319904268747,,
2019-06-14 16:00:00,0.6242099538931878,0.6293680010887794,,,0.5878323617679269,0.5899241771775754,,
2019-06-14 17:00:00,0.32491319992063467,0.3266728586507934,,,0.35733458310184235,0.35061021698604405,,
2019-06-15 04:00:00,0.396451507254714,0.39490392784754724,,,0.42722164770675536,0.4213695354510836,,
2019-06-15 05:00:00,0.8035601172039132,0.8082409709900576,,,0.7768356281438796,0.7868608518111605,,
2019-06-15 06:00:00,0.8551298919191914,0.8528577878401673,,,0.8351903850415998,0.8485666403790494,,
2019-06-15 07:00:00,0.6122217733401026,0.615615840099219,,,0.5929297324663688,0.5961605484492994,,
2019-06-15 08:00:00,0.8912218884530021,0.8888193094710265,,,0.877486248023752,0.8932422517947686,,
2019-06-15 09:00:00,0.8948446209146206,0.8907057839577378,,,0.9008893327448493,0.9185538238522928,,
2019-06-15 13:00:00,1.6533989587901263,1.651005632006363,,,1.6472859246011324,1.6853726527512118,,
2019-06-15 14:00:00,2.1807749228083737,,2.1865865323005327,,2.14357265716146,,2.1499663227625248,
2019-06-15 15:00:00,1.497118034048447,1.4970092810247637,,,1.4370240459335808,1.4743446958064,,
2019-06-15 16:00:00,0.907737098793967,0.9074047671436642,,,0.8526781674703809,0.8657026850965922,,
2019-06-15 17:00:00,0.35824273655342376,0.35287841311525947,,,0.37209805485540537,0.36391582100750197,,
2019-06-16 05:00:00,0.5413238687595087,0.5398841587624027,,,0.5462675484457216,0.5410361490654544,,
2019-06-16 06:00:00,0.9973515121212115,0.9984174914543422,,,0.9897085905683901,1.0005950927762175,,
2019-06-16 07:00:00,2.173026153451201,,2.192379370124492,,2.177982986711618,,2.1747903968067215,
2019-06-16 08:00:00,3.74765456100943,,,3.771582918738958,3.819523671469178,,,3.819174931393902
2019-06-16 09:00:00,4.661764983333335,,,4.7952383875181335,4.773522177902051,,,4.771517107620939
2019-06-16 10:00:00,5.416227496298614,,,5.495299328671125,5.514747248493428,,,5.527063865012031
2019-06-16 11:00:00,5.705635662873191,,,5.865306538389408,5.821464567108714,,,5.841439842323855
2019-06-16 12:00:00,5.7174477922319555,,,5.79196592400665,5.738331514467179,,,5.755520649035007
2019-06-16 13:00:00,5.34846100349742,,,5.365126077216765,5.2425456868204305,,,5.245106736140878
2019-06-16 14:00:00,3.4461702465163717,,3.4453392912074063,,3.4556900258273107,,3.535999771766,
2019-06-16 15:00:00,0.9184258681119659,0.9098335745831457,,,0.907607503429351,0.9226053212042726,,
2019-06-16 16:00:00,0.7162741022174833,0.7211865953665346,,,0.7149624219277667,0.7215378205750578,,
2019-06-16 17:00:00,0.7240070059374013,0.7250716672804083,,,0.7035599267787209,0.7101749149729641,,
2019-06-16 18:00:00,0.3783605981321304,0.38026120044345035,,,0.39767013127479606,0.3926451816479857,,
2019-06-17 04:00:00,0.3075365333929905,0.3126443327073417,,,0.3525228569161358,0.34304903717520563,,
2019-06-17 05:00:00,0.3894786519199702,0.380156275341483,,,0.40182205104439894,0.3940251378489847,,
2019-06-17 06:00:00,0.8757945250192171,0.8707814899568278,,,0.8549250894628094,0.8654016380449313,,
2019-06-17 07:00:00,2.270757864609128,,2.270262343177492,,2.338078519054585,,2.342124407125744,
2019-06-17 08:00:00,3.2123013356409063,,3.1933253143983693,,3.1722710576152067,,3.2248319431852446,
2019-06-17 09:00:00,2.6624227718010602,,2.6586264988816133,,2.692391139363498,,2.706063737744298,
2019-06-17 10:00:00,3.843973256834209,,,3.906404654095394,3.9210367052581527,,,3.910997297619621
2019-06-17 11:00:00,4.307654844746706,,,4.3411635981585,4.318306058629467,,,4.307332184955096
2019-06-17 12:00:00,3.661514783722564,,,3.649748635987804,3.741577212224931,,,3.7330038852486584
2019-06-17 13:00:00,4.293715287203151,,,4.299854450527201,4.348925039682858,,,4.335652875487772
2019-06-17 14:00:00,3.4824254287978094,,3.428699051167667,,3.4476935632255654,,3.5589364986981065,
2019-06-17 15:00:00,1.9613584221367932,,1.9658938582420635,,1.8294984527312972,,1.8651992809967783,
2019-06-17 16:00:00,1.0960510853710728,1.0975387985950829,,,1.0691372465910052,1.0988783182853243,,
2019-06-17 17:00:00,0.6669142693184807,0.6666082686953456,,,0.5847977277624853,0.5900302431289064,,
2019-06-17 18:00:00,0.30203262188379953,0.30153941411906493,,,0.31852030536526615,0.31256636989534964,,
2019-06-18 04:00:00,0.6060558016249287,0.6214378926739346,,,0.5820307105816233,0.5812125046153115,,
2019-06-18 05:00:00,0.7303416868615764,0.7281578799142692,,,0.6798627246784567,0.6837430944103269,,
2019-06-18 06:00:00,1.0014118703684836,1.0073031092573728,,,1.000680921457511,1.0189456920006315,,
2019-06-18 07:00:00,1.9965093665177946,,2.000409596996833,,2.0056357611365234,,2.02097314646651,
2019-06-18 08:00:00,2.8555900041603497,,2.8139254892035814,,2.875055926868916,,2.886604921818279,
2019-06-18 09:00:00,3.9678537002588667,,,4.0301993306219215,4.142661187440369,,,4.134244605883194
2019-06-18 10:00:00,4.206041440768889,,,4.197299226785119,4.249785154714661,,,4.23981537230396
2019-06-18 11:00:00,4.668066608333335,,,4.8089256457104765,4.859699839695919,,,4.851846207895266
2019-06-18 12:00:00,5.546651699076389,,,5.600588627803424,5.6156207729927425,,,5.623374910604616
2019-06-18 13:00:00,5.083364981022245,,,5.0992275448063005,5.082919548463357,,,5.077500251260169
2019-06-18 14:00:00,3.988829233636937,,,4.0594822270487425,4.002896465472735,,,3.991333241663657
2019-06-18 15:00:00,2.5802943702676577,,2.581577030038772,,2.589946010389762,,2.605023696663007,
2019-06-18 16:00:00,1.2916981050505052,1.291065912942389,,,1.2441180165582597,1.2810395688925464,,
2019-06-18 17:00:00,0.5773862915797066,0.5875176853873384,,,0.5734304995464604,0.5767213452770512,,
2019-06-19 04:00:00,0.3592442851352741,0.3602370442074427,,,0.38695580927543,0.38082103324613625,,
2019-06-19 05:00:00,0.5328504906715987,0.5263553326811641,,,0.5240589366545261,0.5231483312370626,,
2019-06-19 06:00:00,0.933361025,0.9342112755105109,,,0.9257212604900019,0.9438187988915863,,
2019-06-19 07:00:00,2.208537788927524,,2.225876016644287,,2.2709727113239344,,2.2856272107792632,
2019-06-19 08:00:00,3.365333019761111,,3.3635276408125874,,3.3043048759853346,,3.3961877800651346,
2019-06-19 09:00:00,3.367738722538889,,3.368245622962453,,3.3056861093158156,,3.4021414788677307,
2019-06-19 10:00:00,4.298575399333412,,,4.333735913124754,4.379302080511166,,,4.361542443512871
2019-06-19 11:00:00,4.673855130591829,,,4.662726419480714,4.748045096161737,,,4.734121251905828
2019-06-19 12:00:00,5.489039264973379,,,5.544943430304431,5.500443211387706,,,5.503044653537773
2019-06-19 13:00:00,4.966770346983905,,,4.967490562104993,4.95352786684649,,,4.943005472187983
2019-06-19 14:00:00,4.1807098799233255,,,4.19219249755859,4.186230467789005,,,4.172616841228253
2019-06-19 15:00:00,3.1703009544134,,3.175324171699754,,3.1372432836744397,,3.1969294469830367,
2019-06-19 16:00:00,1.3110673397997559,1.31375975963893,,,1.2769716232834656,1.3171440482653076,,
2019-06-19 17:00:00,0.44283896832323566,0.4398746980495427,,,0.45797134284391944,0.45714633609793964,,
2019-06-20 04:00:00,0.32792694790049737,0.3265432224511558,,,0.36427494810957495,0.3566573095971088,,
2019-06-20 05:00:00,0.4789716969641322,0.4843116317034452,,,0.4880344343208357,0.48456652446438087,,
2019-06-20 06:00:00,0.9765586364898996,0.9784589810606061,,,0.9958204676260769,1.0147682905932056,,
2019-06-20 07:00:00,2.225273315524322,,2.2148426242115007,,2.236753076374944,,2.250030102473616,
2019-06-20 08:00:00,3.243160211111112,,3.267383730756238,,3.2591125805740995,,3.329951087384433,
2019-06-20 09:00:00,2.217275784602368,,2.211761616690164,,2.272753660836151,,2.287612914399277,
2019-06-20 10:00:00,3.3902683787085897,,3.3884270881709972,,3.379931272425443,,3.4692302285941627,
2019-06-20 11:00:00,3.6522972307748898,,,3.6562764613593766,3.672463357110378,,,3.663296348966509
2019-06-20 12:00:00,2.0305948802852667,,2.030299225839316,,2.0428801720625485,,2.060049849715024,
2019-06-20 13:00:00,3.409058772758708,,3.4173039679829036,,3.4150604329244523,,3.500642630779791,
2019-06-20 14:00:00,3.5683402128237898,,,3.569493510669951,3.575120257201351,,,3.570010633853704
2019-06-20 15:00:00,2.805171645023628,,2.796597937850015,,2.766378232680595,,2.7805194546252956,
2019-06-20 16:00:00,1.891060926494066,,1.8817946243139008,,1.7748702281741036,,1.8098230713621815,
2019-06-20 17:00:00,0.7117126962949994,0.7143210910280443,,,0.7093146017566594,0.7169157462109303,,
2019-06-20 18:00:00,0.3631654826933546,0.3660921234512175,,,0.394346903795426,0.38879284067069114,,
2019-06-21 04:00:00,0.3619828115584414,0.3611942582852334,,,0.38863614135400376,0.38007708694761055,,
2019-06-21 05:00:00,0.5926121681975108,0.5867169274413944,,,0.5754601518485793,0.5724821282178252,,
2019-06-21 06:00:00,1.2159895897474566,1.2165717156557494,,,1.1645375615094058,1.1842101773686935,,
2019-06-21 07:00:00,2.079691472812007,,2.0817300184307523,,2.0702042690148827,,2.0772083630136726,
2019-06-21 08:00:00,2.8909205806999996,,2.8572151478240033,,2.8934665540601565,,2.9052895584873824,
2019-06-21 09:00:00,4.2267057267111445,,,4.237968252093307,4.290577942441421,,,4.281721822997701
2019-06-21 10:00:00,4.280978197931542,,,4.336338810850336,4.338755637812975,,,4.329166891040523
2019-06-21 11:00:00,1.159622993014975,1.1531466722487131,,,1.1265734938270768,1.1504597087751784,,
2019-06-21 12:00:00,2.144032255780796,,2.171185636777693,,2.138486700807747,,2.142484733962311,
2019-06-21 13:00:00,4.326499938822974,,,4.368015761062637,4.427775196022009,,,4.420333062940109
2019-06-21 14:00:00,3.551148481646631,,,3.556304719579408,3.583526569418142,,,3.5840118200725963
2019-06-21 15:00:00,2.2283213084132085,,2.2258994091499438,,2.256248541036076,,2.257107249849716,
2019-06-21 16:00:00,1.323780569269893,1.3260936035303925,,,1.2990406928963933,1.3292349851249052,,
2019-06-21 17:00:00,0.7251899268892749,0.7273474550647595,,,0.711915946720223,0.7170654864100643,,
2019-06-21 18:00:00,0.31307271321249575,0.3241419517539184,,,0.34705288077912894,0.3392661826284042,,
2019-06-22 04:00:00,0.30780352849099313,0.31604725108593845,,,0.3483733813125017,0.3374515329217146,,
2019-06-22 05:00:00,0.46143846339105077,0.4689584500751496,,,0.47153571125417015,0.4635835989938738,,
2019-06-22 06:00:00,1.0475123595370965,1.0564963753303251,,,1.0201300256847272,1.0305041618354025,,
2019-06-22 07:00:00,2.088883528087303,,2.0808928536161027,,2.102738216042959,,2.1026072423188595,
2019-06-22 08:00:00,3.333246693628156,,3.3646365114316428,,3.427131593712647,,3.478477939258292,
2019-06-22 09:00:00,5.073688564247984,,,5.102165436675257,5.077238122471079,,,5.076878988018785
2019-06-22 10:00:00,5.691088121190161,,,5.748954806704962,5.76602872818677,,,5.7838306369946935
2019-06-22 11:00:00,5.745945087459952,,,5.898553286084414,5.964834620068113,,,5.989603681426888
2019-06-22 12:00:00,5.698811088570215,,,5.7674597953861575,5.770961566883189,,,5.786907482205105
2019-06-22 13:00:00,5.233139016461439,,,5.2521054281769155,5.186267403304331,,,5.185637385207047
2019-06-22 14:00:00,4.44209764239389,,,4.476623725430633,4.478557774549607,,,4.469021200461124
2019-06-22 15:00:00,3.3815234111111105,,3.397529816666667,,3.2825347952659083,,3.344362661907568,
2019-06-22 16:00:00,1.7067012559629573,1.7059661646973125,,,1.6336320419290038,1.6795118195093517,,
2019-06-22 17:00:00,0.6882999919000713,0.6866967813949908,,,0.6057792227604374,0.6077242297223413,,
2019-06-22 18:00:00,0.316520962460317,0.3151354114285711,,,0.3605571416459467,0.3538197062310234,,
2019-06-23 04:00:00,0.3101007773359805,0.31474640944473575,,,0.35450896556830197,0.34513171775989515,,
2019-06-23 05:00:00,0.37875330212722325,0.37910747440491394,,,0.4104385886829758,0.40295048655348703,,
2019-06-23 06:00:00,0.8808102725991757,0.8754792128370035,,,0.8572921826845612,0.8676221015799539,,
2019-06-23 07:00:00,2.266516922942462,,2.2576016341239167,,2.3382333437494025,,2.34038544570183,
2019-06-23 08:00:00,3.6573552890194,,,3.6530364527594354,3.674258270376296,,,3.6676184810103902
2019-06-23 09:00:00,4.65029337362925,,,4.71589305699885,4.713687451280661,,,4.701602968668321
2019-06-23 10:00:00,5.097334872781061,,,5.111228883248625,5.126502597352198,,,5.119350442778306
2019-06-23 11:00:00,5.106843131584468,,,5.20256767580834,5.344300208002366,,,5.341588766913539
2019-06-23 12:00:00,5.617734482986686,,,5.660939397903861,5.648083390054404,,,5.655570001559898
2019-06-23 13:00:00,5.1680287351550644,,,5.186536242259929,5.138269047537819,,,5.131329637545415
2019-06-23 14:00:00,4.373952569603383,,,4.385837433043369,4.334996377052211,,,4.319399147818111
2019-06-23 15:00:00,3.3055484222222224,,3.3302654609804936,,3.181376949802186,,3.2418817172175975,
2019-06-23 16:00:00,1.842745870287958,1.8223952747883774,,,1.7006024252032146,1.759359124068894,,
2019-06-23 17:00:00,0.5755729132202086,0.5834328890234793,,,0.5487207985358747,0.5495556622083769,,
2019-06-23 18:00:00,0.3256401609523807,0.32217332460317427,,,0.3631394079901274,0.3569484835172893,,
2019-06-24 04:00:00,0.4091496964465704,0.4067993605485853,,,0.43626800629375334,0.42668229076314285,,
2019-06-24 05:00:00,0.7305918478801766,0.7313445205232745,,,0.7049022310832328,0.7068573787525559,,
2019-06-24 06:00:00,1.2207578002539174,1.2215217145959603,,,1.1929714279436805,1.2197974984897109,,
2019-06-24 07:00:00,2.1466336396284844,,2.1470637555395196,,2.1437766317042404,,2.1556993682696053,
2019-06-24 08:00:00,3.698663852456188,,,3.6884774313614015,3.750181967754729,,,3.740751358621372
2019-06-24 09:00:00,4.636262770957973,,,4.681408211111115,4.707651108148489,,,4.6949012782953865
2019-06-24 10:00:00,5.087314754218898,,,5.160379383548851,5.121432635770477,,,5.114135860805547
2019-06-24 11:00:00,4.837432240639594,,,4.916942919245016,4.93049541999212,,,4.922516891879214
2019-06-24 12:00:00,5.458402481782462,,,5.54549021540391,5.485971718504451,,,5.489601155132673
2019-06-24 13:00:00,4.982582809300479,,,4.9766681982013425,4.964927293599679,,,4.957426522905035
2019-06-24 14:00:00,4.073714953447603,,,4.104518381883065,4.121408144180824,,,4.111372525332401
2019-06-24 15:00:00,2.8492602797343913,,2.827749875074146,,2.8223670425574605,,2.8411516555642367,
2019-06-24 16:00:00,1.7597890855804865,1.7538430829427256,,,1.7069838703972005,1.7577890021620861,,
2019-06-24 17:00:00,0.708791022817257,0.7033196875019861,,,0.6539719210322584,0.6589601417488318,,
2019-06-25 04:00:00,0.35758053608876866,0.3572404280396109,,,0.39141253051117525,0.3831344826151044,,
2019-06-25 05:00:00,0.5849389492942552,0.5718352964543184,,,0.5605703980659044,0.5596394924522199,,
2019-06-25 06:00:00,0.9046308588881389,0.9037450554032905,,,0.9083848899458234,0.9240438981162769,,
2019-06-25 07:00:00,2.229628942186332,,2.23409975124715,,2.282082554381745,,2.2917195840300155,
2019-06-25 08:00:00,3.637562434858814,,,3.6358174260915406,3.680941917740772,,,3.672799564174117
2019-06-25 09:00:00,3.814590798467421,,,3.842982706995621,3.8891108551832008,,,3.8780849408843303
2019-06-25 10:00:00,3.945368186440982,,,3.995787865976078,4.105248811675789,,,4.092971670306475
2019-06-25 11:00:00,3.961730301717572,,,4.0007969566608965,4.079160852843468,,,4.065654167598157
2019-06-25 12:00:00,5.063988115044471,,,5.076081859735379,5.026260948344955,,,5.0186513497711704
2019-06-25 13:00:00,4.9595628187413725,,,4.969522468231281,4.977335170744196,,,4.968214077953142
2019-06-25 14:00:00,4.07306690388018,,,4.079000351473712,4.086240786101214,,,4.0727356573093605
2019-06-25 15:00:00,3.038120896407139,,3.024528195916637,,2.942478443091022,,2.983892410720751,
2019-06-25 16:00:00,1.696948398563338,1.6910261993871214,,,1.6298856175331966,1.688728923073548,,
2019-06-25 17:00:00,0.7048786762476782,0.7048133456691574,,,0.6422113021545606,0.6507047982893646,,
2019-06-25 18:00:00,0.3595577666346734,0.3560484226507727,,,0.38484210006717445,0.38151168794405377,,
2019-06-26 04:00:00,0.378280268962473,0.3784793282193274,,,0.41430789388994366,0.40982202537218526,,
2019-06-26 05:00:00,0.5218028416555351,0.5276592725198392,,,0.521993393835746,0.5232836507830285,,
2019-06-26 06:00:00,0.9710065441479556,0.9771737359848486,,,0.9592729777705924,0.987589293456363,,
2019-06-26 07:00:00,2.0800020001675867,,2.0633745003351613,,2.011719146024494,,2.049113512481891,
2019-06-26 08:00:00,1.9454188034089444,,1.9729064388717965,,1.9348127448501728,,1.9781417515482638,
2019-06-26 09:00:00,4.069195015256548,,,4.177890844920927,4.1326271512161465,,,4.108026070238015
2019-06-26 10:00:00,4.816989546159676,,,4.881518481072925,4.918750940609696,,,4.9026233359168705
2019-06-26 11:00:00,5.0979512226756505,,,5.198898244825434,5.356897470888692,,,5.354169202486696
2019-06-26 12:00:00,5.0384398555559775,,,5.037132766070921,5.012123716017658,,,5.003223999893863
2019-06-26 13:00:00,2.195464495585789,,2.1973048212472723,,2.225419818600955,,2.2405164255525296,
2019-06-26 14:00:00,0.9227512279582345,0.9280117239398337,,,0.9154267688269574,0.9352514244752539,,
2019-06-26 15:00:00,0.7154289673881672,0.7160372489405021,,,0.7067438164294786,0.7155317785200802,,
2019-06-26 16:00:00,0.36433399075847706,0.35903556624239996,,,0.3802066471048668,0.3750308645730817,,
2019-06-26 17:00:00,0.3529297903851042,0.3553604010695587,,,0.3839981418684657,0.3785909682069447,,
2019-06-27 04:00:00,0.3363554442131871,0.3397613646591611,,,0.3651496716634042,0.3546972365820049,,
2019-06-27 05:00:00,0.7021379137815448,0.699070367304229,,,0.6808998803662871,0.6791893599179927,,
2019-06-27 06:00:00,1.1462607523873312,1.1530502333654145,,,1.0919467563121312,1.1040719844580948,,
2019-06-27 07:00:00,1.5055184812219862,1.5075760632729922,,,1.4728726879836034,1.4974362401993986,,
2019-06-27 08:00:00,2.6168983348524817,,2.6085876291235075,,2.6515316576502213,,2.634573285087013,
2019-06-27 09:00:00,3.566712072574837,,,3.5588044678395683,3.5929905324603166,,,3.596248429703839
2019-06-27 10:00:00,4.839223412762349,,,4.91217638900903,4.916445463519289,,,4.918764178298012
