,TEMPERATURE[degC],HUMIDITY[%],WIND_SPEED[m1s],WIND_DIR[deg],GHI[kW1m2],POA Irr[kW1m2],P_Gaia[kW],P_Solar[kW],Pressure[mbar],PR_A,Pac,Pdc,TempModule,TempCell,P/Pac
2019-05-31 17:00:00,16.606000000000005,0.6999999999999967,1.7589696969696975,299.0872727272727,0.13788696969696967,0.07597242424242429,0.0,0.5016839393939393,1018.7663910466974,0.8894834330296623,0.5702484108388112,0.5812929774095935,18.48131740063172,18.709234673358992,0.8797638535388175
2019-06-01 04:00:00,13.615416666666608,0.9000000000000027,3.806083333333334,196.1575,0.09875749999999996,0.060349166666666655,0.0,0.3618224999999997,1016.6374059549969,0.8300535627958813,0.4610424342194561,0.46997190032564334,14.906392239127417,15.087439739127419,0.7847921864558182
2019-06-01 05:00:00,13.96383333333335,0.9000000000000027,4.008666666666667,208.43958333333333,0.11431499999999997,0.06616708333333338,0.0,0.4024929166666664,1016.5700776926678,0.8403078298894497,0.504418667579534,0.5141882442197085,15.359367082930259,15.557868332930259,0.7979342211858238
2019-06-01 06:00:00,14.549805555555585,0.8981111111111141,3.8952499999999994,209.32416666666666,0.1236794444444444,0.0774158333333332,0.0,0.48731722222222235,1016.3441994391545,0.8676504413690428,0.5876673062378942,0.5990492418327158,16.19407754501603,16.42632504501603,0.8292399748114471
2019-06-01 07:00:00,15.398888888888907,0.8055555555555598,3.65375,200.32333333333335,0.21034833333333344,0.13468305555555554,0.0,0.9128802777777776,1016.0925245157878,0.9278400843157182,1.0100693185533929,1.0296323328780763,18.308896121748486,18.712945288415153,0.9037798307597263
2019-06-01 08:00:00,16.40769444444443,0.7860555555555585,4.138194444444443,204.86694444444444,0.32153249999999983,0.22568694444444445,0.0,1.559855277777778,1016.0083904181587,0.9567344137714274,1.6671766819482787,1.6994665463285206,21.078163482695714,21.755224316029047,0.9356268562699163
2019-06-01 09:00:00,17.75005555555558,0.701999999999997,4.874277777777777,217.20472222222222,0.5196933333333335,0.41191249999999996,0.0,2.8030722222222213,1015.7875868903266,0.9486997062800494,2.9623901612772805,3.019765709762773,25.93158613770962,27.167323637709625,0.9462197987498153
2019-06-01 10:00:00,18.621361111111106,0.6999999999999967,5.027027777777778,225.86222222222224,0.4826927777777779,0.41113111111111106,0.0,2.699937777777777,1015.6050517951118,0.9124060294253641,2.9028624687736584,2.9590850853961856,26.5707104951147,27.804103828448035,0.9300949689560702
2019-06-01 11:00:00,18.04577777777778,0.6999999999999967,5.4944444444444445,235.00194444444446,0.25605500000000003,0.17301166666666676,0.0,1.1820483333333331,1015.5091397094726,0.9284182823061391,1.2770582167856397,1.3017922699140059,21.290267116479416,21.809302116479415,0.9256025432486181
2019-06-01 12:00:00,18.218083333333333,0.703222222222219,6.163444444444445,239.18055555555554,0.311238611111111,0.22543055555555544,0.0,1.5537663888888888,1015.5916646321615,0.9532136371192874,1.6544468317399852,1.686490144485204,22.314293018759695,22.99058468542636,0.9391455555297534
2019-06-01 13:00:00,18.178222222222217,0.6999999999999967,6.997944444444443,253.4283333333333,0.3877644444444446,0.3214691666666667,0.0,2.2122216666666668,1015.5516571044923,0.9548730502059289,2.338129870977308,2.383414751251079,23.55811661606782,24.522524116067824,0.9461500381678913
2019-06-01 14:00:00,18.403499999999994,0.6810555555555523,6.739638888888888,257.0786111111111,0.4275980555555557,0.4033541666666666,0.0,2.789313333333333,1015.417639702691,0.9592505926069368,2.9105656412293617,2.966937452833193,25.33683446373263,26.546896963732625,0.9583406379232821
2019-06-01 15:00:00,17.468,0.6827777777777748,7.3063055555555545,276.0747222222222,0.30812694444444455,0.269393611111111,0.0,1.9007097222222218,1015.1758017815483,0.963404082729559,1.9753553846346277,2.0136140516153187,21.957136203274747,22.76531703660808,0.9622115276101506
2019-06-01 16:00:00,15.74088888888891,0.7293611111111099,8.483666666666666,288.4477777777778,0.21760638888888892,0.1535966666666667,0.0,1.0764477777777777,1015.2782795037164,0.9650694748986012,1.153576030420484,1.17591848157032,18.05908494617667,18.51987494617667,0.9331398619520616
2019-06-01 17:00:00,14.829666666666656,0.7534166666666672,7.276638888888887,286.3930555555556,0.14897583333333336,0.08202527777777771,0.0,0.5366363888888886,1015.6098920525443,0.893697436263812,0.6226788187270493,0.634738857010244,16.165815923883446,16.41189175721678,0.8618189229335624
2019-06-02 03:00:00,10.564999999999944,0.9000000000000027,1.429333333333333,252.16333333333333,0.14446333333333353,0.05204666666666682,0.0,0.2744800000000003,1016.4406752522787,0.7324623201400439,0.4031050283986912,0.41091236330141817,11.894683244746641,12.050823244746642,0.6809143539845047
2019-06-02 04:00:00,11.009000000000016,0.9000000000000027,1.6849047619047621,242.24285714285716,0.13530857142857153,0.06614285714285718,0.0,0.3996366666666667,1016.4427732340494,0.8304700403344792,0.5102044208528695,0.5200860559152595,12.662974674716583,12.861403246145157,0.7832873458811368
2019-06-02 05:00:00,11.800583333333336,0.9000000000000027,1.1571111111111108,252.62722222222223,0.1948350000000002,0.10661333333333328,0.0,0.706711388888889,1016.4982761637369,0.9201359994104358,0.8150485833785189,0.8308344376947185,14.586338991818236,14.906178991818235,0.8670788506366659
2019-06-02 06:00:00,12.918805555555574,0.825361111111115,0.9838888888888889,197.66972222222225,0.31196944444444435,0.17746527777777774,0.0,1.2205644444444446,1016.6808086988659,0.954837328627054,1.3367813681938296,1.3626721388316305,17.60592164059019,18.138317473923525,0.9130621307907593
2019-06-02 07:00:00,14.953305555555566,0.7403611111111116,1.3852222222222217,198.9561111111111,0.5690569444444443,0.3229247222222223,0.0,2.1195363888888883,1016.9574173821343,0.910190263824572,2.3541604735369197,2.399755834390336,23.159346436866684,24.12812060353335,0.9003364098219144
2019-06-02 08:00:00,16.46280555555555,0.6166666666666635,2.156972222222222,217.30888888888887,0.5540444444444442,0.40296916666666666,0.0,2.6964961111111116,1016.896724565294,0.9347218814761771,2.8939265785027946,2.949976124875428,26.191894136835973,27.400801636835975,0.9317776515623193
2019-06-02 09:00:00,17.574638888888888,0.5579999999999982,2.3666111111111117,197.92416666666668,0.7076000000000001,0.6044322222222219,0.0,3.9318380555555557,1016.6309116787382,0.9056380637523717,4.219605129210265,4.301330406942166,31.974069665445416,33.78736633211208,0.9318023689793534
