,RF_Global,RF_Faixa1,RF_Faixa2,RF_Faixa3
2019-06-23 05:00:00,0.37698043104666135,0.38074759132290176,,
2019-06-23 06:00:00,0.8752726502691682,0.873252913919517,,
2019-06-23 07:00:00,2.2774279868313503,,2.2748552249999974,
2019-06-23 08:00:00,3.6636555673599367,,,3.6507068304909183
2019-06-23 09:00:00,4.663752765295914,,,4.7262410305555544
2019-06-23 10:00:00,5.100987502407584,,,5.098277949589988
2019-06-23 11:00:00,5.129618131420488,,,5.231834848746182
2019-06-23 12:00:00,5.616911327228721,,,5.670194978461746
2019-06-23 13:00:00,5.164361032622784,,,5.166941373949839
2019-06-23 14:00:00,4.3575239881992545,,,4.380568644470158
2019-06-23 15:00:00,3.322749691666667,,3.3242049972222234,
2019-06-23 16:00:00,1.8452989202679033,1.7900191963029826,,
2019-06-23 17:00:00,0.5746853931960645,0.5690302911688366,,
2019-06-23 18:00:00,0.3266402859523804,0.3239930141098839,,
2019-06-24 04:00:00,0.4086837565009662,0.4095236738095238,,
2019-06-24 05:00:00,0.7399682333943399,0.7368885050505053,,
2019-06-24 06:00:00,1.2237868635367455,1.2229668355842775,,
2019-06-24 07:00:00,2.141028578255791,,2.145330284653499,
2019-06-24 08:00:00,3.7049062552341336,,,3.69837430828712
2019-06-24 09:00:00,4.638098322222227,,,4.702166907479269
2019-06-24 10:00:00,5.088533298824363,,,5.125458576243508
2019-06-24 11:00:00,4.802960389204895,,,4.906132394417484
2019-06-24 12:00:00,5.52245186270202,,,5.514305454090388
2019-06-24 13:00:00,4.978057834067191,,,4.991903935078015
2019-06-24 14:00:00,4.086712744422102,,,4.127643670562691
2019-06-24 15:00:00,2.819361028600811,,2.821788286680438,
2019-06-24 16:00:00,1.75574574142395,1.7406777458040086,,
2019-06-24 17:00:00,0.709706039399749,0.7062870063683111,,
2019-06-25 04:00:00,0.35552734125561947,0.3581768042737682,,
2019-06-25 05:00:00,0.5763544629867903,0.5711021464601072,,
2019-06-25 06:00:00,0.900702636330596,0.8995284439514579,,
2019-06-25 07:00:00,2.247762580555838,,2.2111148990864216,
2019-06-25 08:00:00,3.6286154645587767,,,3.6302288358631585
2019-06-25 09:00:00,3.8051202123861003,,,3.824461367500332
2019-06-25 10:00:00,3.9496292936436976,,,4.034959356895561
2019-06-25 11:00:00,3.9697844652451204,,,4.02029932660573
2019-06-25 12:00:00,5.058431769479223,,,5.069696643856441
2019-06-25 13:00:00,4.970518935474568,,,4.960078969094655
2019-06-25 14:00:00,4.077232334659058,,,4.098425401242361
2019-06-25 15:00:00,3.0252972403610814,,3.023357887092457,
2019-06-25 16:00:00,1.6992003778806777,1.6863917422995136,,
2019-06-25 17:00:00,0.7031787601791919,0.702293036862068,,
2019-06-25 18:00:00,0.35898357270053516,0.3563853598390083,,
2019-06-26 04:00:00,0.3775765443892453,0.3781485263576239,,
2019-06-26 05:00:00,0.5292935607714903,0.5225047401390925,,
2019-06-26 06:00:00,0.9722482711176519,0.9675191612976338,,
2019-06-26 07:00:00,2.073275461493422,,2.063228021130224,
2019-06-26 08:00:00,1.9519906030568637,,1.992618453374599,
2019-06-26 09:00:00,4.086476186370505,,,4.1794985605352775
2019-06-26 10:00:00,4.81873166831424,,,4.87134375259605
2019-06-26 11:00:00,5.11335971886906,,,5.233711210731765
2019-06-26 12:00:00,5.0201868978682835,,,5.015945041826731
2019-06-26 13:00:00,2.1987399349963828,,2.2168500456073064,
2019-06-26 14:00:00,0.9312932122613524,0.9300743961710376,,
2019-06-26 15:00:00,0.7176683112433857,0.7170673186507931,,
2019-06-26 16:00:00,0.3610545400961065,0.3574373663128395,,
2019-06-26 17:00:00,0.3547011634548678,0.3562146439057989,,
2019-06-27 04:00:00,0.33607625133516145,0.33769015636687816,,
2019-06-27 05:00:00,0.7055546438986093,0.7042547016504398,,
2019-06-27 06:00:00,1.145004444098662,1.150556873869242,,
2019-06-27 07:00:00,1.5101884785528534,1.5106701973330963,,
2019-06-27 08:00:00,2.6155555206837433,,2.6126148862730743,
2019-06-27 09:00:00,3.563245668670742,,,3.570404809185187
2019-06-27 10:00:00,4.8212506481930175,,,4.926954516171053
2019-06-27 11:00:00,5.046267443217022,,,5.251218888814578
2019-06-27 12:00:00,5.722816239713835,,,5.856667260678604
2019-06-27 13:00:00,5.336977137327151,,,5.342822317649743
2019-06-27 14:00:00,4.363667568973758,,,4.3865819336526375
2019-06-27 15:00:00,2.6631632803519683,,2.660193285256439,
2019-06-27 16:00:00,1.4019878572917448,1.3861351957943444,,
2019-06-27 17:00:00,0.7407714182926348,0.7414229287030593,,
2019-06-27 18:00:00,0.3837711567470729,0.384681779102629,,
2019-06-28 04:00:00,0.3147289974930781,0.32196724802733073,,
2019-06-28 05:00:00,0.6840391833333328,0.6839996187765967,,
2019-06-28 06:00:00,1.1013209833135718,1.0993038361934406,,
2019-06-28 07:00:00,2.2367822976808727,,2.2341753190687186,
2019-06-28 08:00:00,3.635906020267443,,,3.6507498313988345
2019-06-28 09:00:00,4.227472716523658,,,4.2856641669965025
2019-06-28 10:00:00,5.10575173118417,,,5.233334843936846
2019-06-28 11:00:00,5.712009091374287,,,5.750566985152402
2019-06-28 12:00:00,5.571086073250515,,,5.613862012928064
2019-06-28 13:00:00,4.900820451299856,,,4.901961904746567
2019-06-28 14:00:00,4.35274751593413,,,4.38295796117891
2019-06-28 15:00:00,3.2836247555555556,,3.283050421512549,
2019-06-28 16:00:00,1.952702599818147,,1.9663362224924048,
2019-06-28 17:00:00,0.6684859037628054,0.6715427002525253,,
2019-06-28 18:00:00,0.30668975351773814,0.3073843017297391,,
2019-06-29 04:00:00,0.38771451333423324,0.37922711037715096,,
2019-06-29 05:00:00,0.7270363056165617,0.7232402471303242,,
2019-06-29 06:00:00,1.1593577582768184,1.155278995671194,,
2019-06-29 07:00:00,2.051880186103715,,2.056356373272877,
2019-06-29 08:00:00,3.337268559124138,,3.319288065053271,
2019-06-29 09:00:00,4.6185966146367186,,,4.62198314624699
2019-06-29 10:00:00,5.052827228513881,,,5.219057786427612
2019-06-29 11:00:00,5.543643073720408,,,5.581967951523833
2019-06-29 12:00:00,5.337571776141897,,,5.4100723511278375
2019-06-29 13:00:00,4.984024050808672,,,4.975442664995061
2019-06-29 14:00:00,4.203512947685108,,,4.211758911146901
2019-06-29 15:00:00,3.1310704395451396,,3.129348223148661,
2019-06-29 16:00:00,1.817886008510975,,1.8542967109292596,
2019-06-29 17:00:00,0.6939764465656563,0.6908598024410771,,
2019-06-29 18:00:00,0.3099738834835385,0.3126775232136345,,
2019-06-30 04:00:00,0.3501808581076729,0.3438717328073886,,
2019-06-30 05:00:00,0.3784065823459848,0.37922914834689264,,
2019-06-30 06:00:00,0.8370401481138033,0.8372853326226212,,
2019-06-30 07:00:00,2.2259460065396715,,2.2453697852285193,
2019-06-30 08:00:00,3.511563034169451,,,3.534612257395019
2019-06-30 09:00:00,4.417487022200412,,,4.435222174999998
2019-06-30 10:00:00,5.128468854959214,,,5.117690512734265
2019-06-30 11:00:00,5.1375090948356705,,,5.262390408118551
2019-06-30 12:00:00,4.699616377777779,,,4.694951502777779
2019-06-30 13:00:00,4.345574533444749,,,4.352491627889194
2019-06-30 14:00:00,4.028237735058457,,,4.0320175688024396
2019-06-30 15:00:00,2.97154812595254,,2.9561891521889265,
2019-06-30 16:00:00,1.8112574065149079,1.7894711648482415,,
2019-06-30 17:00:00,0.5718622533352656,0.5658227909614206,,
2019-07-01 04:00:00,0.4791285630948982,0.47829174872913954,,
2019-07-01 05:00:00,0.5158534221245543,0.5167927763462704,,
2019-07-01 06:00:00,0.7993222738417198,0.8077158526464114,,
2019-07-01 07:00:00,1.728931544478154,1.7354562287170736,,
2019-07-01 08:00:00,2.1855024133980097,,2.1967810463316217,
2019-07-01 09:00:00,3.8073804962825273,,,3.812625355302643
2019-07-01 10:00:00,1.926277690713598,,1.952214675897647,
2019-07-01 11:00:00,2.1941834611797493,,2.1904730746678425,
2019-07-01 12:00:00,4.304970910221474,,,4.424617915771655
2019-07-01 13:00:00,2.9934028234823113,,2.979265530128946,
2019-07-01 14:00:00,1.9096328468297714,,1.9332420610775716,
2019-07-01 15:00:00,1.9515111095302056,,1.9712754358144466,
2019-07-01 16:00:00,0.8913603056474512,0.8758859479673684,,
2019-07-01 17:00:00,0.6861957672498796,0.6756475627691652,,
2019-07-01 18:00:00,0.351708571912025,0.34970486714193577,,
2019-07-02 04:00:00,0.36815157710280927,0.3688002097113995,,
2019-07-02 05:00:00,0.6395891791389395,0.6477931214998445,,
2019-07-02 06:00:00,0.9558881096030639,0.9541916318261613,,
2019-07-02 07:00:00,1.6305964055765556,1.632288424954916,,
2019-07-02 08:00:00,1.525677143922738,1.5324840392592594,,
2019-07-02 09:00:00,2.175554948955383,,2.1750182726132006,
2019-07-02 10:00:00,3.18232134754655,,3.1909551579073216,
2019-07-02 11:00:00,3.515697889219564,,3.479092699823967,
2019-07-02 12:00:00,2.456949165096921,,2.4617484073720726,
2019-07-02 13:00:00,2.28185032110098,,2.2570642208849296,
2019-07-02 14:00:00,2.132229994965736,,2.134674597070633,
2019-07-02 15:00:00,2.5932604033219233,,2.5822977504245426,
2019-07-02 16:00:00,1.6870751964525303,1.6821692307051035,,
2019-07-02 17:00:00,0.7319439275543261,0.7260322986411178,,
2019-07-02 18:00:00,0.33935028684404045,0.34073465106619627,,
2019-07-03 04:00:00,0.432341160743008,0.43132322001202505,,
2019-07-03 05:00:00,0.6708654713114237,0.6750014199320841,,
2019-07-03 06:00:00,0.8699192122413153,0.8596839465191125,,
2019-07-03 07:00:00,2.313015423058936,,2.3030580684423976,
2019-07-03 08:00:00,2.480666077598452,,2.5077142817148217,
2019-07-03 09:00:00,3.364841168212574,,3.3527754238478895,
2019-07-03 10:00:00,3.231383158403936,,3.2320941456758963,
2019-07-03 11:00:00,3.6151256301110983,,,3.584430266417044
2019-07-03 12:00:00,4.486127564696296,,,4.516402556212997
2019-07-03 13:00:00,3.8770113856971036,,,3.9055538991125953
2019-07-03 14:00:00,3.169895439903105,,3.1763592563104353,
2019-07-03 15:00:00,1.8116309673011286,1.7992911297975371,,
2019-07-03 16:00:00,1.6327811474731675,1.6196077199494952,,
2019-07-03 17:00:00,0.7694750136178574,0.7743098154839718,,
2019-07-03 18:00:00,0.4829920846811384,0.4763924454807909,,
2019-07-04 04:00:00,0.35732441180466956,0.3570989572846428,,
2019-07-04 05:00:00,0.5347321917716543,0.5319277861409504,,
2019-07-04 06:00:00,0.937374084393939,0.9295032044444441,,
2019-07-04 07:00:00,0.7187469100430086,0.7203304885135207,,
2019-07-04 08:00:00,0.7781793680074982,0.7756223660747357,,
2019-07-04 09:00:00,0.8569739694211167,0.8571862531315914,,
2019-07-04 10:00:00,0.8369950705268674,0.8334746741414132,,
2019-07-04 11:00:00,1.0365923243521002,1.0427062069463795,,
2019-07-04 12:00:00,1.5236004552161742,1.5427820994444452,,
2019-07-04 13:00:00,1.9053651517897823,,1.9251910884527974,
2019-07-04 14:00:00,0.7355744546236599,0.7396792247575666,,
2019-07-04 15:00:00,0.6082938869494136,0.6094117507788814,,
2019-07-04 16:00:00,0.39400139951847085,0.39667521886964896,,
2019-07-05 04:00:00,0.33828804908311694,0.3328004124189174,,
2019-07-05 05:00:00,0.5105254076034151,0.5100431726504169,,
2019-07-05 06:00:00,0.939226283282828,0.9298688166666668,,
2019-07-05 07:00:00,2.3325465847738163,,2.304163669444441,
2019-07-05 08:00:00,3.395233298785604,,3.430485953069095,
2019-07-05 09:00:00,4.739552869266381,,,4.86874141873694
2019-07-05 10:00:00,5.36085329934859,,,5.4642300890261435
2019-07-05 11:00:00,5.595322529250885,,,5.633891158593139
2019-07-05 12:00:00,5.721641142167223,,,5.852771185890805
2019-07-05 13:00:00,5.306702711161965,,,5.336519869889002
2019-07-05 14:00:00,4.514593380629113,,,4.544800778700141
2019-07-05 15:00:00,3.4447134228365517,,3.4434862944444466,
2019-07-05 16:00:00,1.965542867578962,,1.9860788076738032,
2019-07-05 17:00:00,0.6770715972151329,0.6760184078121231,,
2019-07-06 05:00:00,0.3668948657748969,0.3642093185702259,,
2019-07-06 06:00:00,0.44583913628736427,0.44916172823232325,,
2019-07-06 07:00:00,0.46678207042417985,0.47233829032828273,,
2019-07-06 08:00:00,0.9565383767939977,0.9672326640064715,,
2019-07-06 09:00:00,0.9730619241216216,0.9711305406818176,,
2019-07-06 10:00:00,1.2353491159523804,1.2471528942857137,,
2019-07-06 11:00:00,0.8436025767907309,0.8513238319310993,,
2019-07-06 12:00:00,2.265394029321456,,2.2525462190337824,
2019-07-06 13:00:00,1.943619856594677,,1.952971698976358,
2019-07-06 14:00:00,2.688928000666159,,2.68594456520141,
2019-07-06 15:00:00,3.006622861277376,,3.0032006789253893,
2019-07-06 16:00:00,1.434368958038312,1.4453205960650015,,
2019-07-06 17:00:00,0.7012471526167355,0.7048439490910516,,
2019-07-06 18:00:00,0.39493774600913395,0.3969040593197558,,
2019-07-07 04:00:00,0.3289757599999998,0.33034809666666654,,
2019-07-07 05:00:00,0.5279818546631805,0.5239470600159916,,
2019-07-07 06:00:00,0.8812035158539285,0.8813168742654786,,
2019-07-07 07:00:00,1.0487202749070157,1.0527601525105044,,
2019-07-07 08:00:00,2.3794415509575795,,2.3844814767436144,
2019-07-07 09:00:00,1.5478776314814817,1.5419595944444455,,
2019-07-07 10:00:00,2.582147572005092,,2.5894865610012094,
2019-07-07 11:00:00,3.0061712068279394,,3.0235088723982444,
2019-07-07 12:00:00,3.391237909695987,,3.394840265303111,
2019-07-07 13:00:00,4.327981641881129,,,4.359554000892945
2019-07-07 14:00:00,2.999059398578266,,3.013485782120031,
2019-07-07 15:00:00,2.760516258043318,,2.746257168547644,
2019-07-07 16:00:00,1.0268091084997966,1.024900617119114,,
2019-07-07 17:00:00,0.5127170954400868,0.5117921234399576,,
2019-07-07 18:00:00,0.37844777936043417,0.3822388870309756,,
2019-07-08 06:00:00,0.5107729594582068,0.5089863164279034,,
2019-07-08 07:00:00,0.3849021090768888,0.385591268078204,,
2019-07-08 08:00:00,0.68034298056587,0.6879849393438164,,
2019-07-08 09:00:00,2.317859568107152,,2.2931971673869076,
2019-07-08 10:00:00,3.3841483200270606,,3.3986497942861846,
2019-07-08 11:00:00,3.671795349636836,,,3.661433076549214
2019-07-08 12:00:00,4.170005170125946,,,4.167060295210822
2019-07-08 13:00:00,5.146958967173565,,,5.162770711656914
2019-07-08 14:00:00,4.5379917315795835,,,4.529779484621674
2019-07-08 15:00:00,3.2332779990290943,,3.2438328105886445,
2019-07-08 16:00:00,1.8892898646111314,,1.911111257336189,
2019-07-08 17:00:00,0.6724975667528282,0.6701406755240328,,
2019-07-09 04:00:00,0.33025607111111116,0.3315509216666667,,
2019-07-09 05:00:00,0.5394432239238984,0.5395476808494558,,
2019-07-09 06:00:00,1.135975212038484,1.1314572618986256,,
2019-07-09 07:00:00,1.8763828144717414,,1.8798480273508684,
2019-07-09 08:00:00,3.6076229657383045,,,3.606602407569005
2019-07-09 09:00:00,4.620016081673781,,,4.626403762742148
2019-07-09 10:00:00,5.041985528559736,,,5.045922296794262
2019-07-09 11:00:00,5.68026921881869,,,5.708321307484751
2019-07-09 12:00:00,5.706541290745555,,,5.84609141109814
2019-07-09 13:00:00,5.328545847637383,,,5.364275612747435
2019-07-09 14:00:00,3.6328775351170774,,,3.617646296538587
2019-07-09 15:00:00,1.9366969172652984,,1.948456227942942,
2019-07-09 16:00:00,1.655585158087756,1.6504948898415939,,
2019-07-09 17:00:00,0.6945145973424917,0.6933382410407412,,
2019-07-10 04:00:00,0.30793996305667126,0.308930038207634,,
2019-07-10 05:00:00,0.41171456334388606,0.41468079545695047,,
2019-07-10 06:00:00,0.8006691049427563,0.8021240902753171,,
2019-07-10 07:00:00,2.1897154929367644,,2.1972315409887084,
2019-07-10 08:00:00,3.633600977941341,,,3.6439316506413046
2019-07-10 09:00:00,4.648167591321893,,,4.706570204506616
2019-07-10 10:00:00,5.0366312918724665,,,5.235479990793837
2019-07-10 11:00:00,5.731044879094784,,,5.855506856628897
2019-07-10 12:00:00,5.717937405667073,,,5.743821635711061
2019-07-10 13:00:00,5.321931887091032,,,5.367969859179798
2019-07-10 14:00:00,4.425330872558166,,,4.511415961137739
2019-07-10 15:00:00,3.421843583333335,,3.3821647750000006,
2019-07-10 16:00:00,1.9367112086654186,,1.957356065135215,
2019-07-10 17:00:00,0.6876633168786482,0.685911462912697,,
2019-07-11 04:00:00,0.2838726828014768,0.287194741597698,,
2019-07-11 05:00:00,0.3864218133730162,0.38560181459968307,,
2019-07-11 06:00:00,0.8475101432976981,0.8469684217184862,,
2019-07-11 07:00:00,2.1948465247144138,,2.1940373998970486,
2019-07-11 08:00:00,3.5565812469904796,,,3.5550426271895623
2019-07-11 09:00:00,4.669089015332183,,,4.728676126622336
2019-07-11 10:00:00,5.113795257552149,,,5.243637451525603
2019-07-11 11:00:00,5.384840568837375,,,5.490694525590593
2019-07-11 12:00:00,4.381927552777779,,,4.340194852777782
2019-07-11 13:00:00,3.7282266225408436,,,3.7097659298544268
2019-07-11 14:00:00,2.682365487456048,,2.641858891292367,
2019-07-11 15:00:00,2.2607454779578195,,2.2515312275254598,
2019-07-11 16:00:00,1.2916868226452547,1.2931140930059388,,
2019-07-11 17:00:00,0.729483730447797,0.7257145540470675,,
2019-07-12 04:00:00,0.5027206687318959,0.5022492326394898,,
2019-07-12 05:00:00,0.732871664344824,0.7320278933501686,,
2019-07-12 06:00:00,0.9606657412878777,0.9619510230931507,,
2019-07-12 07:00:00,1.2808433503797267,1.3059484630674734,,
2019-07-12 08:00:00,2.19087396262789,,2.206390200206982,
2019-07-12 09:00:00,2.055494243930785,,2.0503786864792155,
2019-07-12 10:00:00,3.338102622233101,,3.3410609210339657,
2019-07-12 11:00:00,4.806350713888883,,,4.880482604363474
2019-07-12 12:00:00,5.210606412366095,,,5.343644096984561
2019-07-12 13:00:00,5.238929065539953,,,5.27038893300331
2019-07-12 14:00:00,4.310687324061167,,,4.307986983781708
2019-07-12 15:00:00,2.6228277963354567,,2.6247492277683655,
2019-07-12 16:00:00,1.984641385642224,,2.003785411338032,
2019-07-12 17:00:00,0.7379639200813547,0.734572678261784,,
2019-07-12 18:00:00,0.3406305362491912,0.34172545776757896,,
2019-07-13 04:00:00,0.2968074532608772,0.29815460104923314,,
2019-07-13 05:00:00,0.38907317327894375,0.39381550491800915,,
2019-07-13 06:00:00,0.9672819428674128,0.9626414023034396,,
2019-07-13 07:00:00,2.0472017950685037,,2.048669449851873,
2019-07-13 08:00:00,3.459793599454863,,,3.5607968851929668
2019-07-13 09:00:00,4.421659040367993,,,4.446646909254049
2019-07-13 10:00:00,5.023514545190468,,,5.238047884851881
2019-07-13 11:00:00,5.215935659325231,,,5.252608014931423
2019-07-13 12:00:00,5.56756198488305,,,5.563851418463133
2019-07-13 13:00:00,5.0933361940973,,,5.0908061955896535
2019-07-13 14:00:00,3.6793659744046177,,,3.6720324748161333
2019-07-13 15:00:00,3.0700343566235127,,3.054242112588105,
2019-07-13 16:00:00,1.7632668834043375,1.7607437398271442,,
2019-07-13 17:00:00,0.7075103622442582,0.7056450225313242,,
2019-07-13 18:00:00,0.31551079974322105,0.31939534710169737,,
2019-07-14 05:00:00,0.3476389027643866,0.3494920512220798,,
2019-07-14 06:00:00,0.5150001867219357,0.5141687152924772,,
2019-07-14 07:00:00,0.8521770699615588,0.8491187087941588,,
2019-07-14 08:00:00,1.5358348196969709,1.5322583916666679,,
2019-07-14 09:00:00,2.060107780733959,,2.0690987266807004,
2019-07-14 10:00:00,1.819273291614208,,1.8324568653693531,
2019-07-14 11:00:00,1.6660448079928591,1.6654206228757624,,
2019-07-14 12:00:00,1.996348231460746,,2.013617802397577,
2019-07-14 13:00:00,3.323076978424577,,3.317630030657628,
2019-07-14 14:00:00,2.6816483636902664,,2.6915289861345895,
2019-07-14 15:00:00,1.9667644958613957,,1.983712450674123,
2019-07-14 16:00:00,1.5062758779959926,1.5052814188285484,,
2019-07-14 17:00:00,0.4438146785360938,0.4436762122478378,,
2019-07-15 05:00:00,0.3180910388888887,0.31948390555555545,,
2019-07-15 06:00:00,0.4836073851343403,0.4833553863239537,,
2019-07-15 07:00:00,0.6773777479073226,0.6744565765018778,,
2019-07-15 08:00:00,0.9223211481977353,0.919350100004453,,
2019-07-15 09:00:00,1.7533950397980451,1.7428814775862103,,
2019-07-15 10:00:00,4.22585480044116,,,4.365452157051621
2019-07-15 11:00:00,4.425802241152906,,,4.4707872795903825
2019-07-15 12:00:00,4.703506745996548,,,4.713141940690269
2019-07-15 13:00:00,3.317981334989388,,3.3447309465806994,
2019-07-15 14:00:00,1.8167572476968532,1.8075016734848106,,
2019-07-15 15:00:00,1.1216653399871543,1.1226075607387953,,
2019-07-15 16:00:00,0.8389058980953465,0.8369176112651765,,
2019-07-15 17:00:00,0.3506143315463855,0.35083435150893605,,
2019-07-16 04:00:00,0.3596299023457603,0.35826487174603167,,
2019-07-16 05:00:00,0.41309512908149537,0.4136938534786983,,
2019-07-16 06:00:00,0.5764530056806724,0.5730636559355624,,
2019-07-16 07:00:00,1.727362349999999,1.726236268525203,,
2019-07-16 08:00:00,1.53125506754325,1.535923613780014,,
2019-07-16 09:00:00,1.7175727740807583,1.7219772963189297,,
2019-07-16 10:00:00,4.6533932791848045,,,4.7830266898373655
2019-07-16 11:00:00,5.731422733064586,,,5.8563376982528235
2019-07-16 12:00:00,5.606432802642831,,,5.644349922132827
2019-07-16 13:00:00,5.341612218651786,,,5.335467222739367
2019-07-16 14:00:00,4.560301001315755,,,4.553283024387328
2019-07-16 15:00:00,3.321667464544288,,3.366709537895779,
2019-07-16 16:00:00,1.909216443545351,,1.9480000444681322,
2019-07-16 17:00:00,0.6849368951698043,0.6837816384014326,,
2019-07-17 04:00:00,0.30068808960540655,0.29769541992063464,,
2019-07-17 05:00:00,0.4329890554279601,0.4303216524330366,,
2019-07-17 06:00:00,0.8090769781616031,0.8095275869932489,,
2019-07-17 07:00:00,2.2498358231579614,,2.226210326646871,
2019-07-17 08:00:00,3.4121523044130107,,3.38980390187549,
2019-07-17 09:00:00,4.449271416255351,,,4.446201180277178
2019-07-17 10:00:00,4.944530725000838,,,4.961584738284414
2019-07-17 11:00:00,5.618498837862909,,,5.659580892350632
2019-07-17 12:00:00,5.228229774322212,,,5.243784217628144
2019-07-17 13:00:00,5.229032912047831,,,5.228222148900857
2019-07-17 14:00:00,4.3357303792314505,,,4.350517398094312
2019-07-17 15:00:00,2.8648127487783883,,2.8567770693189436,
2019-07-17 16:00:00,2.022418025695809,,2.0234390147580483,
2019-07-17 17:00:00,0.7067483392755659,0.7069245300002543,,
2019-07-18 05:00:00,0.3623257778391056,0.36277422745310245,,
2019-07-18 06:00:00,0.7898027224747477,0.7862342609730776,,
2019-07-18 07:00:00,2.1777750952639328,,2.1886420833954547,
2019-07-18 08:00:00,3.4945132216942225,,,3.5206848444444416
2019-07-18 09:00:00,3.43236764131508,,3.4144343304046525,
2019-07-18 10:00:00,3.687545742825601,,,3.6835515315875944
2019-07-18 11:00:00,4.620180474618959,,,4.591593716666669
2019-07-18 12:00:00,5.319060139217914,,,5.324325369669184
2019-07-18 13:00:00,5.361095092213016,,,5.36673499294871
2019-07-18 14:00:00,3.8904194547145887,,,3.9118044645676058
2019-07-18 15:00:00,2.634728818328463,,2.6322852232879854,
2019-07-18 16:00:00,1.0765519686049927,1.083303529547719,,
2019-07-18 17:00:00,0.4982220969281446,0.5007509958182718,,
2019-07-18 18:00:00,0.33032501135538944,0.3318102790188219,,
2019-07-19 05:00:00,0.5422583467648485,0.5385232830122595,,
2019-07-19 06:00:00,0.8707940509889308,0.8674126685535412,,
2019-07-19 07:00:00,1.5651212528099896,1.565108080587767,,
2019-07-19 08:00:00,2.4016087546451548,,2.411142625143196,
2019-07-19 09:00:00,3.406320492968247,,3.429070868193042,
2019-07-19 10:00:00,2.5121803143803754,,2.522220452033325,
2019-07-19 11:00:00,4.538441033840798,,,4.534059304662834
2019-07-19 12:00:00,1.0266037450106877,1.0229472772936563,,
2019-07-19 13:00:00,1.2862162294837318,1.292413080555556,,
2019-07-19 14:00:00,3.039641075908042,,3.039425343437691,
2019-07-19 15:00:00,0.5689377891491242,0.570257492981495,,
2019-07-19 16:00:00,1.316878580502718,1.3389924223451786,,
2019-07-19 17:00:00,0.6386460795024452,0.6485427050322282,,
2019-07-19 18:00:00,0.2987232863152005,0.29677730882048947,,
2019-07-20 04:00:00,0.3647348848021871,0.36191934764817496,,
2019-07-20 05:00:00,0.5923228016301586,0.5874439837893789,,
2019-07-20 06:00:00,1.0618469026422628,1.067907676541042,,
2019-07-20 07:00:00,1.9342557621587908,,1.9384449199062126,
2019-07-20 08:00:00,3.0648414207139156,,3.055523301771024,
2019-07-20 09:00:00,3.980884694802187,,,4.059389550158821
2019-07-20 10:00:00,4.432624865772788,,,4.449760110733158
2019-07-20 11:00:00,4.619476484465818,,,4.619636174618959
2019-07-20 12:00:00,2.1362075454717866,,2.144387275972986,
2019-07-20 13:00:00,2.118689086325139,,2.122437660884663,
2019-07-20 14:00:00,2.1362782594206213,,2.149224120464027,
2019-07-20 15:00:00,2.0749384615392277,,2.0597015228236732,
2019-07-20 16:00:00,1.0600676093051478,1.062189160026401,,
2019-07-20 17:00:00,0.7084660796576608,0.7157434253736717,,
2019-07-21 05:00:00,0.3855107294596827,0.38545443120273276,,
2019-07-21 06:00:00,0.5720626180287866,0.5800091064199969,,
2019-07-21 07:00:00,1.0554785312017858,1.0648480599402694,,
2019-07-21 08:00:00,1.9385410304785742,,1.9537323393723045,
2019-07-21 09:00:00,2.912096625,,2.8915461016728807,
2019-07-21 10:00:00,3.4105814376899044,,3.419531770228413,
2019-07-21 11:00:00,3.1937406826802497,,3.1856165441444544,
2019-07-21 12:00:00,1.6084948757254052,1.635496275122218,,
2019-07-21 13:00:00,0.7642282739898992,0.7675911917584046,,
2019-07-21 14:00:00,1.2291853670202026,1.2216334585858595,,
2019-07-21 15:00:00,1.3268587469778652,1.3429841010276533,,
2019-07-21 16:00:00,1.127045182826553,1.126026041279761,,
2019-07-21 17:00:00,0.6255677169854336,0.6289012698625424,,
2019-07-21 18:00:00,0.40957470429111226,0.41228064392516395,,
2019-07-22 04:00:00,0.42555830985045906,0.42832399443167263,,
2019-07-22 05:00:00,0.6859599028870895,0.6870614882924001,,
2019-07-22 06:00:00,1.1401694425553583,1.1387924666108606,,
2019-07-22 07:00:00,1.3961870345631748,1.398982020874672,,
2019-07-22 08:00:00,1.7894742137873862,1.8017237286613983,,
2019-07-22 09:00:00,2.6619811389303174,,2.6666405716027377,
2019-07-22 10:00:00,2.406270060525057,,2.403569235807033,
2019-07-22 11:00:00,2.8652403181633757,,2.8525826355001644,
2019-07-22 12:00:00,2.1116851347629306,,2.1113626149168967,
2019-07-22 13:00:00,1.45751516409275,1.457406743521295,,
2019-07-22 14:00:00,0.9754376846964038,0.9820053756604912,,
2019-07-22 15:00:00,0.5422726998596578,0.5437006007911991,,
2019-07-22 16:00:00,0.3536081281118419,0.3546742697089945,,
2019-07-23 05:00:00,0.35698552975332987,0.36811607496953014,,
2019-07-23 06:00:00,0.8300847960180235,0.8359843563964572,,
2019-07-23 07:00:00,1.9161192321706293,,1.9234234602758786,
2019-07-23 08:00:00,3.5692150690032856,,,3.540978567826859
2019-07-23 09:00:00,4.594688454291305,,,4.61865412176341
2019-07-23 10:00:00,5.079337711206494,,,5.2214020218892365
2019-07-23 11:00:00,5.615163444944852,,,5.657231807507436
2019-07-23 12:00:00,5.56089165829369,,,5.573587613292094
2019-07-23 13:00:00,5.132546540969487,,,5.132371638352734
